FILENAME;\Hard Disk2\Result\NT_1400rpm_30C_BS15_5min_20180503_132133.csv
PROTOCOL;NT_1400rpm_30C_BS15_5min
FILE_VERSION;3.3;
DATE START;2018-05-03;13:49:00
DATE END;2018-05-07;08:36:01;;Last Reading;1055;Timestamp;1476408940                     
DEVICE;BL012-CX_13F9C7
USER;NT;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;48MTP;1;15;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1400.00
;;;;;;;;;;;;SET CYCLE TIME [min];5
;;;;;;;;;;;;SET EXP TIME [h];-218790464

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C33;E04;X36;;1;2.71030;23.72;0.0;30.00;67.88;21.69;0.00;;30.00;29.80;29.40
C33;E05;X37;;1;2.71076;22.29;0.0;30.00;67.85;21.70;0.00;;30.00;29.70;29.40
C33;E06;X38;;1;2.71120;22.95;0.0;30.00;67.86;21.69;0.00;;30.00;29.70;29.40
C33;E07;X39;;1;2.71165;22.95;0.0;30.00;67.93;21.70;0.00;;30.00;29.70;29.40
C33;E08;X40;;1;2.71210;21.28;0.0;30.00;67.93;21.69;0.00;;30.00;29.70;29.40
C33;F08;X48;;1;2.71258;21.21;0.0;30.00;67.87;21.69;0.00;;30.00;29.70;29.40
C33;F07;X47;;1;2.71303;23.43;0.0;30.00;67.93;21.70;0.00;;30.00;29.70;29.40
C33;F06;X46;;1;2.71348;21.98;0.0;30.00;67.86;21.69;0.00;;30.00;29.70;29.40
C33;F05;X45;;1;2.71392;22.47;0.0;30.00;67.86;21.69;0.00;;30.00;29.70;29.40
C33;F04;X44;;1;2.71436;23.52;0.0;30.00;67.86;21.70;0.00;;30.00;29.70;29.40
C33;F03;X43;;1;2.71482;22.48;0.0;30.00;67.87;21.69;0.00;;30.00;29.70;29.40
C33;F02;X42;;1;2.71526;21.73;0.0;30.00;67.85;21.70;0.00;;30.00;29.80;29.40
C33;F01;X41;;1;2.71572;20.68;0.0;30.00;67.93;21.69;0.00;;30.00;29.80;29.40
R;;;;1;2.77470;391.09;0.0;30.00;67.94;21.68;0.00;test measure for referencing with gain 7 ;30.00;29.80;29.40
C34;A01;X1;;1;2.77767;28.83;0.0;30.00;67.86;21.69;0.00;;30.00;29.90;29.40
C34;A02;X2;;1;2.77810;30.02;0.0;30.00;67.88;21.69;0.00;;30.00;29.90;29.40
C34;A03;X3;;1;2.77857;35.48;0.0;30.00;67.86;21.68;0.00;;30.00;29.90;29.40
C34;A04;X4;;1;2.77903;35.64;0.0;30.00;67.86;21.68;0.00;;30.00;29.90;29.40
C34;A05;X5;;1;2.77949;39.34;0.0;30.00;67.86;21.69;0.00;;30.00;29.90;29.40
C34;A06;X6;;1;2.77993;39.38;0.0;30.00;67.86;21.68;0.00;;30.00;29.90;29.40
C34;A07;X7;;1;2.78038;50.85;0.0;30.00;67.88;21.69;0.00;;30.00;29.90;29.40
C34;A08;X8;;1;2.78085;50.18;0.0;30.00;67.92;21.69;0.00;;30.00;29.90;29.40
C34;B08;X16;;1;2.78132;20.87;0.0;30.00;67.86;21.68;0.00;;30.00;29.90;29.40
C34;B07;X15;;1;2.78176;21.25;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.40
C34;B06;X14;;1;2.78221;21.02;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.40
C34;B05;X13;;1;2.78266;21.31;0.0;30.00;67.80;21.68;0.00;;30.00;29.90;29.40
C34;B04;X12;;1;2.78310;21.25;0.0;30.00;67.87;21.69;0.00;;30.00;29.90;29.40
C34;B03;X11;;1;2.78355;21.58;0.0;30.00;67.79;21.68;0.00;;30.00;29.90;29.40
C34;B02;X10;;1;2.78404;22.72;0.0;30.00;67.86;21.68;0.00;;30.00;29.90;29.40
C34;B01;X9;;1;2.78450;22.74;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;C01;X17;;1;2.78496;21.54;0.0;30.00;67.80;21.69;0.00;;30.00;29.80;29.40
C34;C02;X18;;1;2.78540;21.98;0.0;30.00;67.88;21.68;0.00;;30.00;29.80;29.40
C34;C03;X19;;1;2.78583;22.32;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;C04;X20;;1;2.78627;22.32;0.0;30.00;67.80;21.68;0.00;;30.00;29.80;29.40
C34;C05;X21;;1;2.78673;21.67;0.0;30.00;67.80;21.68;0.00;;30.00;29.80;29.40
C34;C06;X22;;1;2.78723;21.59;0.0;30.00;67.80;21.69;0.00;;30.00;29.80;29.40
C34;C07;X23;;1;2.78769;21.50;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;C08;X24;;1;2.78813;22.29;0.0;30.00;67.90;21.68;0.00;;30.00;29.80;29.40
C34;D08;X32;;1;2.78860;23.31;0.0;30.00;67.80;21.68;0.00;;30.00;29.70;29.40
C34;D07;X31;;1;2.78904;22.49;0.0;30.00;67.80;21.68;0.00;;30.00;29.70;29.40
C34;D06;X30;;1;2.78950;22.13;0.0;30.00;67.80;21.68;0.00;;30.00;29.70;29.40
C34;D05;X29;;1;2.78994;21.90;0.0;30.00;67.80;21.69;0.00;;30.00;29.70;29.40
C34;D04;X28;;1;2.79039;22.42;0.0;30.00;67.84;21.68;0.00;;30.00;29.70;29.40
C34;D03;X27;;1;2.79083;23.05;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;D02;X26;;1;2.79128;22.06;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;D01;X25;;1;2.79175;21.53;0.0;30.00;67.86;21.68;0.00;;30.00;29.80;29.40
C34;E01;X33;;1;2.79221;20.83;0.0;30.00;67.86;21.68;0.00;;30.00;29.80;29.40
C34;E02;X34;;1;2.79265;22.43;0.0;30.00;67.90;21.69;0.00;;30.00;29.80;29.40
C34;E03;X35;;1;2.79310;24.12;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;E04;X36;;1;2.79354;23.75;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;E05;X37;;1;2.79399;22.32;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;E06;X38;;1;2.79444;22.92;0.0;30.00;67.87;21.69;0.00;;30.00;29.80;29.40
C34;E07;X39;;1;2.79491;22.90;0.0;30.00;67.91;21.69;0.00;;30.00;29.80;29.40
C34;E08;X40;;1;2.79536;21.33;0.0;30.00;67.87;21.69;0.00;;30.00;29.80;29.40
C34;F08;X48;;1;2.79583;21.29;0.0;30.00;67.86;21.69;0.00;;30.00;29.80;29.40
C34;F07;X47;;1;2.79629;23.47;0.0;30.00;67.87;21.69;0.00;;30.00;29.80;29.40
C34;F06;X46;;1;2.79674;22.00;0.0;30.00;67.87;21.69;0.00;;30.00;29.80;29.40
C34;F05;X45;;1;2.79723;22.47;0.0;30.00;67.80;21.69;0.00;;30.00;29.80;29.40
C34;F04;X44;;1;2.79768;23.50;0.0;30.00;67.82;21.69;0.00;;30.00;29.80;29.40
C34;F03;X43;;1;2.79812;22.43;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.40
C34;F02;X42;;1;2.79862;21.73;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.30
C34;F01;X41;;1;2.79906;20.68;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.40
R;;;;1;2.85802;390.80;0.0;30.00;67.47;21.69;0.00;test measure for referencing with gain 7 ;30.00;29.80;29.40
C35;A01;X1;;1;2.86100;29.20;0.0;30.00;67.48;21.69;0.00;;30.00;29.90;29.40
C35;A02;X2;;1;2.86145;30.07;0.0;30.00;67.47;21.70;0.00;;30.00;29.80;29.40
C35;A03;X3;;1;2.86189;36.07;0.0;30.00;67.47;21.69;0.00;;30.00;29.90;29.40
C35;A04;X4;;1;2.86233;36.45;0.0;30.00;67.47;21.69;0.00;;30.00;29.90;29.40
C35;A05;X5;;1;2.86283;40.25;0.0;30.00;67.54;21.69;0.00;;30.00;29.90;29.40
C35;A06;X6;;1;2.86327;39.69;0.0;30.00;67.57;21.69;0.00;;30.00;29.90;29.40
C35;A07;X7;;1;2.86371;52.06;0.0;30.00;67.47;21.69;0.00;;30.00;29.80;29.40
C35;A08;X8;;1;2.86416;51.41;0.0;30.00;67.47;21.69;0.00;;30.00;29.90;29.30
C35;B08;X16;;1;2.86463;20.87;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.40
C35;B07;X15;;1;2.86513;21.16;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.40
C35;B06;X14;;1;2.86558;20.98;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.40
C35;B05;X13;;1;2.86603;21.30;0.0;30.00;67.53;21.70;0.00;;30.00;29.80;29.30
C35;B04;X12;;1;2.86648;21.27;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.40
C35;B03;X11;;1;2.86692;21.64;0.0;30.00;67.54;21.70;0.00;;30.00;29.80;29.40
C35;B02;X10;;1;2.86735;22.78;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.30
C35;B01;X9;;1;2.86779;22.75;0.0;30.00;67.49;21.69;0.00;;30.00;29.80;29.30
C35;C01;X17;;1;2.86828;21.57;0.0;30.00;67.47;21.69;0.00;;30.00;29.80;29.40
C35;C02;X18;;1;2.86872;22.00;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.40
C35;C03;X19;;1;2.86918;22.26;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.40
C35;C04;X20;;1;2.86963;22.24;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.40
C35;C05;X21;;1;2.87007;21.61;0.0;30.00;67.48;21.69;0.00;;30.00;29.70;29.40
C35;C06;X22;;1;2.87058;21.56;0.0;30.00;67.49;21.69;0.00;;30.00;29.70;29.30
C35;C07;X23;;1;2.87102;21.53;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.30
C35;C08;X24;;1;2.87148;22.33;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.30
C35;D08;X32;;1;2.87199;23.35;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.30
C35;D07;X31;;1;2.87245;22.51;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.30
C35;D06;X30;;1;2.87289;22.08;0.0;30.00;67.47;21.69;0.00;;30.00;29.70;29.40
C35;D05;X29;;1;2.87334;21.89;0.0;30.00;67.52;21.69;0.00;;30.00;29.70;29.40
C35;D04;X28;;1;2.87379;22.38;0.0;30.00;67.53;21.69;0.00;;30.00;29.70;29.30
C35;D03;X27;;1;2.87423;23.01;0.0;30.00;67.53;21.69;0.00;;30.00;29.70;29.30
C35;D02;X26;;1;2.87469;22.09;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.40
C35;D01;X25;;1;2.87518;21.53;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.30
C35;E01;X33;;1;2.87565;20.87;0.0;30.00;67.61;21.69;0.00;;30.00;29.70;29.30
C35;E02;X34;;1;2.87610;22.43;0.0;30.00;67.60;21.69;0.00;;30.00;29.70;29.30
C35;E03;X35;;1;2.87660;24.12;0.0;30.00;67.60;21.69;0.00;;30.00;29.70;29.30
C35;E04;X36;;1;2.87706;23.75;0.0;30.00;67.60;21.69;0.00;;30.00;29.70;29.30
C35;E05;X37;;1;2.87751;22.30;0.0;30.00;67.53;21.69;0.00;;30.00;29.80;29.30
C35;E06;X38;;1;2.87798;22.95;0.0;30.00;67.54;21.70;0.00;;30.00;29.80;29.40
C35;E07;X39;;1;2.87844;22.90;0.0;30.00;67.55;21.70;0.00;;30.00;29.80;29.30
C35;E08;X40;;1;2.87889;21.31;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.30
C35;F08;X48;;1;2.87940;21.21;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.30
C35;F07;X47;;1;2.87985;23.46;0.0;30.00;67.54;21.69;0.00;;30.00;29.80;29.30
C35;F06;X46;;1;2.88029;22.00;0.0;30.00;67.47;21.69;0.00;;30.00;29.80;29.30
C35;F05;X45;;1;2.88072;22.53;0.0;30.00;67.41;21.69;0.00;;30.00;29.80;29.30
C35;F04;X44;;1;2.88117;23.58;0.0;30.00;67.39;21.70;0.00;;30.00;29.80;29.30
C35;F03;X43;;1;2.88162;22.51;0.0;30.00;67.41;21.69;0.00;;30.00;29.80;29.30
C35;F02;X42;;1;2.88207;21.81;0.0;30.00;67.41;21.70;0.00;;30.00;29.80;29.30
C35;F01;X41;;1;2.88257;20.74;0.0;30.00;67.34;21.69;0.00;;30.00;29.90;29.30
R;;;;1;2.94132;388.77;0.0;30.00;67.66;21.68;0.00;test measure for referencing with gain 7 ;30.00;29.80;29.40
C36;A01;X1;;1;2.94433;29.45;0.0;30.00;67.71;21.69;0.00;;30.00;29.80;29.40
C36;A02;X2;;1;2.94478;30.55;0.0;30.00;67.73;21.69;0.00;;30.00;29.80;29.40
C36;A03;X3;;1;2.94522;36.53;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.40
C36;A04;X4;;1;2.94567;37.04;0.0;30.00;67.66;21.69;0.00;;30.00;29.80;29.40
C36;A05;X5;;1;2.94613;40.56;0.0;30.00;67.60;21.69;0.00;;30.00;29.80;29.40
C36;A06;X6;;1;2.94661;40.57;0.0;30.00;67.60;21.69;0.00;;30.00;29.80;29.30
C36;A07;X7;;1;2.94706;53.07;0.0;30.00;67.66;21.69;0.00;;30.00;29.70;29.40
C36;A08;X8;;1;2.94750;52.56;0.0;30.00;67.73;21.69;0.00;;30.00;29.80;29.40
C36;B08;X16;;1;2.94797;20.85;0.0;30.00;67.74;21.69;0.00;;30.00;29.80;29.40
C36;B07;X15;;1;2.94842;21.18;0.0;30.00;67.75;21.69;0.00;;30.00;29.80;29.40
C36;B06;X14;;1;2.94894;20.98;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.40
C36;B05;X13;;1;2.94939;21.35;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.40
C36;B04;X12;;1;2.94982;21.24;0.0;30.00;67.67;21.69;0.00;;30.00;29.90;29.40
C36;B03;X11;;1;2.95026;21.58;0.0;30.00;67.74;21.70;0.00;;30.00;29.90;29.30
C36;B02;X10;;1;2.95071;22.72;0.0;30.00;67.79;21.69;0.00;;30.00;29.90;29.40
C36;B01;X9;;1;2.95120;22.86;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;C01;X17;;1;2.95165;21.60;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;C02;X18;;1;2.95210;22.04;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;C03;X19;;1;2.95260;22.32;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;C04;X20;;1;2.95304;22.33;0.0;30.00;67.74;21.69;0.00;;30.00;29.90;29.40
C36;C05;X21;;1;2.95350;21.66;0.0;30.00;67.80;21.69;0.00;;30.00;29.90;29.40
C36;C06;X22;;1;2.95396;21.58;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;C07;X23;;1;2.95440;21.53;0.0;30.00;67.74;21.69;0.00;;30.00;29.90;29.30
C36;C08;X24;;1;2.95488;22.36;0.0;30.00;67.73;21.69;0.00;;30.00;29.90;29.40
C36;D08;X32;;1;2.95535;23.35;0.0;30.00;67.67;21.69;0.00;;30.00;29.90;29.40
C36;D07;X31;;1;2.95580;22.51;0.0;30.00;67.69;21.69;0.00;;30.00;29.90;29.40
C36;D06;X30;;1;2.95624;22.13;0.0;30.00;67.67;21.70;0.00;;30.00;29.90;29.40
C36;D05;X29;;1;2.95669;21.90;0.0;30.00;67.60;21.69;0.00;;30.00;29.90;29.40
C36;D04;X28;;1;2.95716;22.41;0.0;30.00;67.60;21.69;0.00;;30.00;29.90;29.30
C36;D03;X27;;1;2.95762;23.07;0.0;30.00;67.60;21.69;0.00;;30.00;29.90;29.40
C36;D02;X26;;1;2.95807;22.09;0.0;30.00;67.61;21.69;0.00;;30.00;29.80;29.40
C36;D01;X25;;1;2.95851;21.50;0.0;30.00;67.59;21.69;0.00;;30.00;29.80;29.40
C36;E01;X33;;1;2.95899;20.81;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.40
C36;E02;X34;;1;2.95948;22.40;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.30
C36;E03;X35;;1;2.95993;24.06;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.30
C36;E04;X36;;1;2.96041;23.70;0.0;30.00;67.60;21.69;0.00;;30.00;29.80;29.40
C36;E05;X37;;1;2.96089;22.27;0.0;30.00;67.67;21.69;0.00;;30.00;29.80;29.40
C36;E06;X38;;1;2.96133;22.95;0.0;30.00;67.70;21.69;0.00;;30.00;29.80;29.40
C36;E07;X39;;1;2.96178;22.93;0.0;30.00;67.60;21.70;0.00;;30.00;29.70;29.40
C36;E08;X40;;1;2.96222;21.33;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.40
C36;F08;X48;;1;2.96269;21.23;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.30
C36;F07;X47;;1;2.96321;23.49;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.30
C36;F06;X46;;1;2.96365;22.06;0.0;30.00;67.55;21.69;0.00;;30.00;29.70;29.40
C36;F05;X45;;1;2.96410;22.53;0.0;30.00;67.54;21.69;0.00;;30.00;29.70;29.40
C36;F04;X44;;1;2.96456;23.59;0.0;30.00;67.47;21.70;0.00;;30.00;29.70;29.40
C36;F03;X43;;1;2.96500;22.52;0.0;30.00;67.47;21.70;0.00;;30.00;29.70;29.40
C36;F02;X42;;1;2.96545;21.82;0.0;30.00;67.41;21.69;0.00;;30.00;29.80;29.40
C36;F01;X41;;1;2.96589;20.74;0.0;30.00;67.36;21.69;0.00;;30.00;29.80;29.40
R;;;;1;3.02464;388.35;0.0;30.00;67.93;21.72;0.00;test measure for referencing with gain 7 ;30.00;29.80;29.40
C37;A01;X1;;1;3.02759;29.93;0.0;30.00;67.94;21.73;0.00;;30.00;29.80;29.40
C37;A02;X2;;1;3.02804;30.79;0.0;30.00;67.96;21.69;0.00;;30.00;29.80;29.40
C37;A03;X3;;1;3.02848;37.34;0.0;30.00;67.93;21.69;0.00;;30.00;29.80;29.40
C37;A04;X4;;1;3.02892;37.32;0.0;30.00;67.93;21.69;0.00;;30.00;29.80;29.40
C37;A05;X5;;1;3.02943;41.42;0.0;30.00;67.93;21.73;0.00;;30.00;29.80;29.40
C37;A06;X6;;1;3.02987;41.19;0.0;30.00;67.93;21.72;0.00;;30.00;29.80;29.40
C37;A07;X7;;1;3.03032;54.22;0.0;30.00;67.98;21.69;0.00;;30.00;29.80;29.40
C37;A08;X8;;1;3.03076;53.54;0.0;30.00;67.93;21.69;0.00;;30.00;29.80;29.40
C37;B08;X16;;1;3.03124;20.84;0.0;30.00;67.86;21.72;0.00;;30.00;29.80;29.40
C37;B07;X15;;1;3.03171;21.19;0.0;30.00;67.93;21.69;0.00;;30.00;29.80;29.40
C37;B06;X14;;1;3.03215;20.99;0.0;30.00;67.99;21.73;0.00;;30.00;29.80;29.40
C37;B05;X13;;1;3.03261;21.35;0.0;30.00;68.13;21.69;0.00;;30.00;29.80;29.40
C37;B04;X12;;1;3.03310;21.25;0.0;30.00;68.27;21.69;0.00;;30.00;29.80;29.40
C37;B03;X11;;1;3.03354;21.58;0.0;30.00;68.32;21.69;0.00;;30.00;29.80;29.40
C37;B02;X10;;1;3.03399;22.69;0.0;30.00;68.52;21.70;0.00;;30.00;29.80;29.40
C37;B01;X9;;1;3.03443;22.75;0.0;30.00;68.78;21.69;0.00;;30.00;29.80;29.40
C37;C01;X17;;1;3.03490;21.60;0.0;30.00;68.91;21.69;0.00;;30.00;29.80;29.40
C37;C02;X18;;1;3.03543;21.98;0.0;30.00;69.17;21.69;0.00;;30.00;29.80;29.40
C37;C03;X19;;1;3.03588;22.30;0.0;30.00;69.16;21.69;0.00;;30.00;29.80;29.40
C37;C04;X20;;1;3.03631;22.30;0.0;30.00;69.36;21.69;0.00;;30.00;29.80;29.40
C37;C05;X21;;1;3.03676;21.62;0.0;30.00;69.63;21.69;0.00;;30.00;29.80;29.40
C37;C06;X22;;1;3.03721;21.61;0.0;30.00;69.76;21.69;0.00;;30.00;29.80;29.40
C37;C07;X23;;1;3.03769;21.50;0.0;30.00;69.95;21.73;0.00;;30.00;29.80;29.40
C37;C08;X24;;1;3.03817;22.33;0.0;30.00;70.14;21.69;0.00;;30.00;29.80;29.40
C37;D08;X32;;1;3.03863;23.35;0.0;30.00;70.15;21.69;0.00;;30.00;29.80;29.40
C37;D07;X31;;1;3.03912;22.52;0.0;30.00;70.28;21.69;0.00;;30.00;29.80;29.40
C37;D06;X30;;1;3.03957;22.10;0.0;30.00;70.48;21.73;0.00;;30.00;29.80;29.40
C37;D05;X29;;1;3.04002;21.89;0.0;30.00;70.60;21.72;0.00;;30.00;29.80;29.40
C37;D04;X28;;1;3.04051;22.41;0.0;30.00;70.73;21.72;0.00;;30.00;29.80;29.40
C37;D03;X27;;1;3.04095;23.04;0.0;30.00;70.86;21.73;0.00;;30.00;29.80;29.40
C37;D02;X26;;1;3.04141;22.06;0.0;30.00;70.87;21.73;0.00;;30.00;29.80;29.40
C37;D01;X25;;1;3.04186;21.53;0.0;30.00;70.93;21.72;0.00;;30.00;29.80;29.40
C37;E01;X33;;1;3.04233;20.81;0.0;30.00;71.06;21.71;0.00;;30.00;29.80;29.40
C37;E02;X34;;1;3.04283;22.31;0.0;30.00;71.19;21.72;0.00;;30.00;29.80;29.40
C37;E03;X35;;1;3.04328;24.01;0.0;30.00;71.38;21.72;0.00;;30.00;29.80;29.40
C37;E04;X36;;1;3.04373;23.67;0.0;30.00;71.39;21.72;0.00;;30.00;29.80;29.40
C37;E05;X37;;1;3.04421;22.26;0.0;30.00;71.39;21.72;0.00;;30.00;29.80;29.40
C37;E06;X38;;1;3.04466;22.90;0.0;30.00;71.59;21.72;0.00;;30.00;29.80;29.40
C37;E07;X39;;1;3.04510;22.89;0.0;30.00;71.65;21.72;0.00;;30.00;29.80;29.40
C37;E08;X40;;1;3.04554;21.28;0.0;30.00;71.71;21.72;0.00;;30.00;29.80;29.40
C37;F08;X48;;1;3.04601;21.21;0.0;30.00;71.81;21.71;0.00;;30.00;29.80;29.40
C37;F07;X47;;1;3.04653;23.44;0.0;30.00;71.84;21.72;0.00;;30.00;29.80;29.40
C37;F06;X46;;1;3.04697;22.03;0.0;30.00;71.84;21.72;0.00;;30.00;29.80;29.40
C37;F05;X45;;1;3.04742;22.51;0.0;30.00;71.91;21.72;0.00;;30.00;29.80;29.40
C37;F04;X44;;1;3.04790;23.56;0.0;30.00;71.91;21.72;0.00;;30.00;29.80;29.40
C37;F03;X43;;1;3.04834;22.48;0.0;30.00;71.98;21.72;0.00;;30.00;29.80;29.40
C37;F02;X42;;1;3.04879;21.76;0.0;30.00;72.05;21.72;0.00;;30.00;29.90;29.40
C37;F01;X41;;1;3.04923;20.70;0.0;30.00;72.04;21.72;0.00;;30.00;29.90;29.40
R;;;;1;3.10811;392.09;0.0;30.00;71.65;21.69;0.00;test measure for referencing with gain 7 ;30.00;29.80;29.40
C38;A01;X1;;1;3.11105;29.81;0.0;30.00;71.49;21.70;0.00;;30.00;29.80;29.40
C38;A02;X2;;1;3.11152;31.18;0.0;29.90;71.45;21.69;0.00;;29.90;29.80;29.40
C38;A03;X3;;1;3.11196;37.69;0.0;30.00;71.32;21.69;0.00;;30.00;29.80;29.40
C38;A04;X4;;1;3.11241;37.58;0.0;30.00;71.25;21.69;0.00;;30.00;29.80;29.40
C38;A05;X5;;1;3.11285;42.37;0.0;30.00;71.19;21.69;0.00;;30.00;29.80;29.40
C38;A06;X6;;1;3.11329;41.70;0.0;30.00;71.23;21.69;0.00;;30.00;29.80;29.40
C38;A07;X7;;1;3.11378;55.14;0.0;30.00;71.20;21.69;0.00;;30.00;29.80;29.40
C38;A08;X8;;1;3.11424;54.64;0.0;30.00;71.13;21.69;0.00;;30.00;29.80;29.40
C38;B08;X16;;1;3.11471;20.90;0.0;30.00;71.13;21.69;0.00;;30.00;29.80;29.40
C38;B07;X15;;1;3.11520;21.22;0.0;30.00;71.06;21.69;0.00;;30.00;29.80;29.40
C38;B06;X14;;1;3.11564;21.01;0.0;30.00;71.00;21.69;0.00;;30.00;29.80;29.40
C38;B05;X13;;1;3.11609;21.31;0.0;30.00;71.05;21.69;0.00;;30.00;29.80;29.40
C38;B04;X12;;1;3.11653;21.25;0.0;30.00;71.00;21.70;0.00;;30.00;29.80;29.40
C38;B03;X11;;1;3.11697;21.56;0.0;30.00;70.93;21.69;0.00;;30.00;29.80;29.40
C38;B02;X10;;1;3.11742;22.64;0.0;30.00;70.93;21.69;0.00;;30.00;29.80;29.40
C38;B01;X9;;1;3.11787;22.75;0.0;30.00;70.87;21.69;0.00;;30.00;29.80;29.40
C38;C01;X17;;1;3.11838;21.58;0.0;30.00;70.88;21.69;0.00;;30.00;29.80;29.40
C38;C02;X18;;1;3.11881;21.97;0.0;30.00;70.86;21.69;0.00;;30.00;29.80;29.40
C38;C03;X19;;1;3.11926;22.29;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;C04;X20;;1;3.11974;22.25;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;C05;X21;;1;3.12019;21.59;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;C06;X22;;1;3.12063;21.55;0.0;30.00;70.80;21.70;0.00;;30.00;29.80;29.40
C38;C07;X23;;1;3.12108;21.53;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;C08;X24;;1;3.12153;22.33;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;D08;X32;;1;3.12202;23.29;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;D07;X31;;1;3.12247;22.48;0.0;30.00;70.80;21.69;0.00;;30.00;29.80;29.40
C38;D06;X30;;1;3.12293;22.11;0.0;30.00;70.73;21.69;0.00;;30.00;29.80;29.40
C38;D05;X29;;1;3.12337;21.90;0.0;30.00;70.80;21.70;0.00;;30.00;29.80;29.40
C38;D04;X28;;1;3.12382;22.38;0.0;30.00;70.73;21.69;0.00;;30.00;29.80;29.40
C38;D03;X27;;1;3.12430;23.02;0.0;30.00;70.73;21.69;0.00;;30.00;29.80;29.40
C38;D02;X26;;1;3.12475;22.14;0.0;30.00;70.67;21.69;0.00;;30.00;29.80;29.40
C38;D01;X25;;1;3.12519;21.51;0.0;30.00;70.67;21.69;0.00;;30.00;29.80;29.40
C38;E01;X33;;1;3.12565;20.81;0.0;30.00;70.69;21.69;0.00;;30.00;29.80;29.40
C38;E02;X34;;1;3.12610;22.42;0.0;30.00;70.66;21.70;0.00;;30.00;29.80;29.40
