FILENAME;\Hard Disk2\Result\rj-cg-res_20170927_084112.csv
PROTOCOL;rj-cg-res
FILE_VERSION;3.3;
DATE START;2017-09-27;08:41:02
DATE END;2017-09-28;16:06:01;;Last Reading;179;Timestamp;514585325                      
DEVICE;BL012-CX_13F9C7
USER;rj;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;3;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;48MTP;1;10;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
 2;pO2-hc;520;600;48MTP;4;30;30.00;40.00;0.00;;;SET HUMIDITY [rH];85.00
 3;pH-hc;470;525;48MTP;3;28;30.00;40.00;0.00;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1400.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];-1

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C21;F07;X47;;1;3.36219;14.30;0.0;30.00;85.87;19.85;0.00;;30.00;29.90;28.10
C21;F06;X46;;1;3.36268;14.35;0.0;30.00;85.81;19.84;0.00;;30.00;29.90;28.10
C21;F05;X45;;1;3.36313;14.66;0.0;30.00;85.80;19.84;0.00;;30.00;29.90;28.10
C21;F04;X44;;1;3.36358;14.80;0.0;30.00;85.81;19.85;0.00;;30.00;29.90;28.10
C21;F03;X43;;1;3.36408;14.22;0.0;30.00;85.81;19.85;0.00;;30.00;29.90;28.10
C21;F02;X42;;1;3.36453;14.42;0.0;30.00;85.87;19.84;0.00;;30.00;29.90;28.10
C21;F01;X41;;1;3.36498;14.32;0.0;30.00;85.81;19.84;0.00;;30.00;29.90;28.10
R;;;;2;3.36779;0.00;0.0;30.00;85.74;19.88;0.00;referencing skipped, REFERENCE VALUE is 0.0 ;30.00;29.90;28.10
C21;A01;X1;;2;3.37396;2.48;42.1;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C21;A02;X2;;2;3.37457;1.91;40.5;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C21;A03;X3;;2;3.37514;1.82;40.3;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C21;A04;X4;;2;3.37573;2.00;39.1;30.00;85.48;19.85;0.00;;30.00;29.70;28.10
C21;A05;X5;;2;3.37629;2.22;40.6;30.00;85.48;19.85;0.00;;30.00;29.70;28.10
C21;A06;X6;;2;3.37687;1.94;41.1;30.00;85.41;19.85;0.00;;30.00;29.70;28.10
C21;A07;X7;;2;3.37744;1.95;40.7;30.00;85.41;19.85;0.00;;30.00;29.70;28.10
C21;A08;X8;;2;3.37801;2.00;42.5;30.00;85.42;19.85;0.00;;30.00;29.70;28.10
C21;B08;X16;;2;3.37860;1.97;40.5;30.00;85.41;19.85;0.00;;30.00;29.70;28.10
C21;B07;X15;;2;3.37918;1.89;40.6;30.00;85.42;19.85;0.00;;30.00;29.70;28.10
C21;B06;X14;;2;3.37974;1.91;40.4;30.00;85.42;19.85;0.00;;30.00;29.80;28.10
C21;B05;X13;;2;3.38032;2.13;42.3;30.00;85.35;19.85;0.00;;30.00;29.80;28.10
C21;B04;X12;;2;3.38089;1.74;39.3;30.00;85.29;19.85;0.00;;30.00;29.80;28.10
C21;B03;X11;;2;3.38147;2.58;40.3;30.00;85.35;19.85;0.00;;30.00;29.80;28.10
C21;B02;X10;;2;3.38204;2.61;40.8;30.00;85.35;19.85;0.00;;30.00;29.80;28.10
C21;B01;X9;;2;3.38261;2.28;41.4;30.00;85.41;19.85;0.00;;30.00;29.80;28.10
C21;C01;X17;;2;3.38321;2.05;41.8;30.00;85.35;19.84;0.00;;30.00;29.70;28.10
C21;C02;X18;;2;3.38378;2.44;42.8;30.00;85.35;19.84;0.00;;30.00;29.80;28.10
C21;C03;X19;;2;3.38435;2.15;40.5;30.00;85.35;19.85;0.00;;30.00;29.80;28.10
C21;C04;X20;;2;3.38492;2.16;41.3;30.00;85.29;19.85;0.00;;30.00;29.70;28.10
C21;C05;X21;;2;3.38549;2.20;41.4;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;C06;X22;;2;3.38606;2.14;40.6;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;C07;X23;;2;3.38663;1.98;41.7;30.00;85.23;19.84;0.00;;30.00;29.80;28.10
C21;C08;X24;;2;3.38721;1.78;43.0;30.00;85.21;19.85;0.00;;30.00;29.80;28.10
C21;D08;X32;;2;3.38781;1.92;41.6;30.00;85.24;19.84;0.00;;30.00;29.80;28.10
C21;D07;X31;;2;3.38838;1.93;40.7;30.00;85.25;19.85;0.00;;30.00;29.80;28.10
C21;D06;X30;;2;3.38896;1.81;40.7;30.00;85.24;19.85;0.00;;30.00;29.80;28.10
C21;D05;X29;;2;3.38953;2.09;41.2;30.00;85.26;19.85;0.00;;30.00;29.80;28.10
C21;D04;X28;;2;3.39011;1.98;40.0;30.00;85.24;19.85;0.00;;30.00;29.80;28.10
C21;D03;X27;;2;3.39069;2.03;41.8;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;D02;X26;;2;3.39127;2.24;41.5;30.00;85.22;19.85;0.00;;30.00;29.70;28.10
C21;D01;X25;;2;3.39185;2.40;41.8;30.00;85.22;19.84;0.00;;30.00;29.70;28.10
C21;E01;X33;;2;3.39249;2.53;40.6;30.00;85.22;19.85;0.00;;30.00;29.70;28.10
C21;E02;X34;;2;3.39309;2.11;41.1;30.00;85.22;19.85;0.00;;30.00;29.70;28.10
C21;E03;X35;;2;3.39367;1.88;41.2;30.00;85.29;19.85;0.00;;30.00;29.70;28.10
C21;E04;X36;;2;3.39423;1.97;41.6;30.00;85.29;19.85;0.00;;30.00;29.70;28.10
C21;E05;X37;;2;3.39480;2.05;40.5;30.00;85.35;19.85;0.00;;30.00;29.80;28.10
C21;E06;X38;;2;3.39538;1.88;39.8;30.00;85.43;19.85;0.00;;30.00;29.80;28.10
C21;E07;X39;;2;3.39594;2.05;41.0;30.00;85.42;19.85;0.00;;30.00;29.90;28.10
C21;E08;X40;;2;3.39651;2.13;40.5;30.00;85.42;19.85;0.00;;30.00;29.90;28.10
C21;F08;X48;;2;3.39710;1.97;41.1;30.00;85.42;19.85;0.00;;30.00;29.90;28.10
C21;F07;X47;;2;3.39767;1.78;41.2;30.00;85.42;19.85;0.00;;30.00;29.90;28.10
C21;F06;X46;;2;3.39825;1.67;40.6;30.00;85.36;19.85;0.00;;30.00;29.90;28.10
C21;F05;X45;;2;3.39883;1.89;41.0;30.00;85.36;19.85;0.00;;30.00;29.90;28.10
C21;F04;X44;;2;3.39941;1.50;40.7;30.00;85.36;19.84;0.00;;30.00;29.90;28.10
C21;F03;X43;;2;3.39999;1.83;41.5;30.00;85.42;19.85;0.00;;30.00;29.90;28.10
C21;F02;X42;;2;3.40056;2.46;41.3;30.00;85.35;19.85;0.00;;30.00;29.90;28.10
C21;F01;X41;;2;3.40114;2.18;41.0;30.00;85.29;19.85;0.00;;30.00;29.90;28.10
R;;;;3;3.40288;0.00;0.0;30.00;85.22;19.85;0.00;referencing skipped, REFERENCE VALUE is 0.0 ;30.00;29.90;28.10
C21;A01;X1;;3;3.40429;121.13;34.0;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;A02;X2;;3;3.40487;94.01;34.3;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;A03;X3;;3;3.40545;95.16;34.4;30.00;85.29;19.85;0.00;;30.00;29.80;28.10
C21;A04;X4;;3;3.40602;103.90;34.6;30.00;85.22;19.85;0.00;;30.00;29.80;28.10
C21;A05;X5;;3;3.40659;92.30;34.4;30.00;85.15;19.85;0.00;;30.00;29.80;28.10
C21;A06;X6;;3;3.40716;86.54;34.1;30.00;85.22;19.85;0.00;;30.00;29.70;28.10
C21;A07;X7;;3;3.40773;113.82;34.1;30.00;85.15;19.85;0.00;;30.00;29.70;28.10
C21;A08;X8;;3;3.40831;92.03;34.0;30.00;85.15;19.85;0.00;;30.00;29.70;28.10
C21;B08;X16;;3;3.40894;116.18;33.8;30.00;85.15;19.85;0.00;;30.00;29.70;28.10
C21;B07;X15;;3;3.40954;109.03;34.2;30.00;85.16;19.85;0.00;;30.00;29.70;28.10
C21;B06;X14;;3;3.41012;113.61;34.6;30.00;85.09;19.85;0.00;;30.00;29.70;28.10
C21;B05;X13;;3;3.41069;116.26;34.6;30.00;85.10;19.85;0.00;;30.00;29.70;28.10
C21;B04;X12;;3;3.41126;107.49;34.5;30.00;85.09;19.84;0.00;;30.00;29.70;28.10
C21;B03;X11;;3;3.41184;111.51;34.6;30.00;85.08;19.85;0.00;;30.00;29.80;28.10
C21;B02;X10;;3;3.41242;105.88;34.4;30.00;85.18;19.82;0.00;;30.00;29.80;28.10
C21;B01;X9;;3;3.41298;116.63;34.1;30.00;85.08;19.81;0.00;;30.00;29.80;28.10
C21;C01;X17;;3;3.41357;116.68;34.2;30.00;85.12;19.81;0.00;;30.00;29.80;28.10
C21;C02;X18;;3;3.41415;111.97;34.5;30.00;85.10;19.81;0.00;;30.00;29.80;28.10
C21;C03;X19;;3;3.41471;105.33;34.6;30.00;85.04;19.85;0.00;;30.00;29.80;28.10
C21;C04;X20;;3;3.41529;112.14;34.6;30.00;84.99;19.85;0.00;;30.00;29.80;28.10
C21;C05;X21;;3;3.41587;104.68;34.5;30.00;84.97;19.85;0.00;;30.00;29.80;28.10
C21;C06;X22;;3;3.41644;99.57;34.3;30.00;84.98;19.85;0.00;;30.00;29.80;28.10
C21;C07;X23;;3;3.41701;105.40;34.3;30.00;84.97;19.84;0.00;;30.00;29.80;28.10
C21;C08;X24;;3;3.41759;126.04;33.7;30.00;84.91;19.84;0.00;;30.00;29.80;28.10
C21;D08;X32;;3;3.41818;123.20;33.7;30.00;84.97;19.85;0.00;;30.00;29.80;28.00
C21;D07;X31;;3;3.41875;123.01;34.3;30.00;84.97;19.84;0.00;;30.00;29.80;28.00
C21;D06;X30;;3;3.41932;107.11;34.5;30.00;84.97;19.85;0.00;;30.00;29.80;28.00
C21;D05;X29;;3;3.41989;108.09;34.5;30.00;84.96;19.85;0.00;;30.00;29.80;28.10
C21;D04;X28;;3;3.42046;105.47;34.6;30.00;84.96;19.85;0.00;;30.00;29.80;28.00
C21;D03;X27;;3;3.42103;111.08;34.5;30.00;84.96;19.85;0.00;;30.00;29.80;28.10
C21;D02;X26;;3;3.42161;110.58;34.5;30.00;85.03;19.85;0.00;;30.00;29.80;28.00
C21;D01;X25;;3;3.42217;115.15;34.3;30.00;84.97;19.84;0.00;;30.00;29.80;28.10
C21;E01;X33;;3;3.42276;115.88;34.3;30.00;84.97;19.84;0.00;;30.00;29.80;28.10
C21;E02;X34;;3;3.42333;98.56;34.7;30.00;84.96;19.85;0.00;;30.00;29.80;28.10
C21;E03;X35;;3;3.42392;106.03;34.4;30.00;84.96;19.85;0.00;;30.00;29.80;28.00
C21;E04;X36;;3;3.42449;97.73;34.3;30.00;84.90;19.85;0.00;;30.00;29.80;28.00
C21;E05;X37;;3;3.42505;110.26;34.5;30.00;84.90;19.85;0.00;;30.00;29.70;28.10
C21;E06;X38;;3;3.42562;108.41;34.5;30.00;84.90;19.84;0.00;;30.00;29.70;28.00
C21;E07;X39;;3;3.42619;117.97;34.2;30.00;84.90;19.85;0.00;;30.00;29.70;28.00
C21;E08;X40;;3;3.42677;124.39;33.7;30.00;84.90;19.84;0.00;;30.00;29.70;28.00
C21;F08;X48;;3;3.42735;110.65;33.4;30.00;84.83;19.84;0.00;;30.00;29.80;28.00
C21;F07;X47;;3;3.42792;104.22;33.7;30.00;84.83;19.85;0.00;;30.00;29.80;28.00
C21;F06;X46;;3;3.42850;113.76;34.0;30.00;84.76;19.85;0.00;;30.00;29.80;28.00
C21;F05;X45;;3;3.42906;95.83;34.1;30.00;84.77;19.85;0.00;;30.00;29.90;28.00
C21;F04;X44;;3;3.42964;110.85;34.5;30.00;84.77;19.84;0.00;;30.00;29.90;28.00
C21;F03;X43;;3;3.43021;122.13;34.4;30.00;84.70;19.85;0.00;;30.00;29.90;28.00
C21;F02;X42;;3;3.43078;111.91;34.2;30.00;84.77;19.85;0.00;;30.00;29.90;28.00
C21;F01;X41;;3;3.43135;120.47;34.2;30.00;84.76;19.84;0.00;;30.00;29.90;28.10
R;;;;1;3.50833;159.37;0.0;30.00;85.24;19.85;0.00;test measure for referencing with gain 7 ;30.00;29.80;28.00
C22;A01;X1;;1;3.50999;15.02;0.0;30.00;85.12;19.85;0.00;;30.00;29.70;28.00
C22;A02;X2;;1;3.51044;14.44;0.0;30.00;85.09;19.85;0.00;;30.00;29.80;28.00
C22;A03;X3;;1;3.51092;15.48;0.0;30.00;85.09;19.85;0.00;;30.00;29.80;28.10
C22;A04;X4;;1;3.51141;14.39;0.0;30.00;85.09;19.85;0.00;;30.00;29.80;28.00
C22;A05;X5;;1;3.51187;14.42;0.0;30.00;85.09;19.85;0.00;;30.00;29.80;28.10
C22;A06;X6;;1;3.51232;14.40;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.10
C22;A07;X7;;1;3.51277;14.33;0.0;30.00;85.07;19.85;0.00;;30.00;29.90;28.00
C22;A08;X8;;1;3.51322;14.22;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;B08;X16;;1;3.51370;15.02;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.10
C22;B07;X15;;1;3.51415;14.40;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;B06;X14;;1;3.51460;14.48;0.0;30.00;85.09;19.85;0.00;;30.00;29.90;28.00
C22;B05;X13;;1;3.51506;15.60;0.0;30.00;85.04;19.85;0.00;;30.00;29.90;28.00
C22;B04;X12;;1;3.51551;15.17;0.0;30.00;85.04;19.85;0.00;;30.00;29.90;28.10
C22;B03;X11;;1;3.51599;15.01;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;B02;X10;;1;3.51644;14.53;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;B01;X9;;1;3.51689;14.89;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;C01;X17;;1;3.51736;14.91;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;C02;X18;;1;3.51781;14.83;0.0;30.00;85.09;19.85;0.00;;30.00;29.90;28.00
C22;C03;X19;;1;3.51831;14.59;0.0;30.00;85.02;19.85;0.00;;30.00;29.90;28.00
C22;C04;X20;;1;3.51877;14.92;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;C05;X21;;1;3.51923;14.73;0.0;30.00;85.03;19.85;0.00;;30.00;29.90;28.00
C22;C06;X22;;1;3.51974;14.68;0.0;30.00;84.97;19.85;0.00;;30.00;29.80;28.00
C22;C07;X23;;1;3.52020;14.68;0.0;30.00;84.96;19.85;0.00;;30.00;29.80;28.00
C22;C08;X24;;1;3.52065;14.34;0.0;30.00;84.93;19.84;0.00;;30.00;29.80;28.00
C22;D08;X32;;1;3.52112;14.42;0.0;30.00;84.93;19.85;0.00;;30.00;29.80;28.00
C22;D07;X31;;1;3.52158;14.56;0.0;30.00;84.96;19.85;0.00;;30.00;29.80;28.00
C22;D06;X30;;1;3.52204;14.86;0.0;30.00;84.97;19.85;0.00;;30.00;29.80;28.00
C22;D05;X29;;1;3.52250;15.11;0.0;30.00;84.96;19.85;0.00;;30.00;29.80;28.00
C22;D04;X28;;1;3.52295;15.20;0.0;30.00;84.90;19.85;0.00;;30.00;29.80;28.00
C22;D03;X27;;1;3.52344;14.78;0.0;30.00;84.90;19.85;0.00;;30.00;29.70;28.00
C22;D02;X26;;1;3.52389;14.63;0.0;30.00;84.90;19.85;0.00;;30.00;29.70;28.00
C22;D01;X25;;1;3.52434;14.48;0.0;30.00;84.90;19.84;0.00;;30.00;29.70;28.00
C22;E01;X33;;1;3.52480;14.78;0.0;30.00;84.84;19.85;0.00;;30.00;29.70;28.00
C22;E02;X34;;1;3.52525;14.52;0.0;30.00;84.90;19.85;0.00;;30.00;29.70;28.00
C22;E03;X35;;1;3.52569;15.03;0.0;30.00;84.85;19.85;0.00;;30.00;29.70;28.00
C22;E04;X36;;1;3.52613;15.11;0.0;30.00;84.83;19.85;0.00;;30.00;29.70;28.00
C22;E05;X37;;1;3.52663;14.78;0.0;30.00;84.83;19.85;0.00;;30.00;29.70;28.00
C22;E06;X38;;1;3.52709;14.78;0.0;30.00;84.84;19.85;0.00;;30.00;29.70;28.00
C22;E07;X39;;1;3.52753;14.87;0.0;30.00;84.76;19.85;0.00;;30.00;29.70;28.00
C22;E08;X40;;1;3.52802;14.70;0.0;30.00;84.83;19.85;0.00;;30.00;29.70;28.00
C22;F08;X48;;1;3.52848;13.91;0.0;30.00;84.79;19.85;0.00;;30.00;29.70;28.00
C22;F07;X47;;1;3.52892;14.33;0.0;30.00;84.77;19.85;0.00;;30.00;29.70;28.00
C22;F06;X46;;1;3.52936;14.50;0.0;30.00;84.77;19.85;0.00;;30.00;29.80;28.00
C22;F05;X45;;1;3.52981;15.07;0.0;30.00;84.77;19.85;0.00;;30.00;29.80;28.00
C22;F04;X44;;1;3.53029;14.77;0.0;30.00;84.77;19.85;0.00;;30.00;29.80;28.00
C22;F03;X43;;1;3.53073;14.30;0.0;30.00;84.78;19.85;0.00;;30.00;29.80;28.00
C22;F02;X42;;1;3.53117;14.48;0.0;30.00;84.76;19.85;0.00;;30.00;29.90;28.00
C22;F01;X41;;1;3.53162;14.58;0.0;30.00;84.71;19.84;0.00;;30.00;29.90;28.00
R;;;;2;3.53433;0.00;0.0;30.00;85.16;19.82;0.00;referencing skipped, REFERENCE VALUE is 0.0 ;30.00;29.80;28.30
C22;A01;X1;;2;3.54038;2.54;40.8;30.00;86.46;19.82;0.00;;30.00;29.80;28.20
C22;A02;X2;;2;3.54096;1.86;41.4;30.00;86.46;19.82;0.00;;30.00;29.80;28.20
C22;A03;X3;;2;3.54153;1.79;40.8;30.00;86.46;19.85;0.00;;30.00;29.70;28.20
C22;A04;X4;;2;3.54210;2.02;40.2;30.00;86.39;19.85;0.00;;30.00;29.70;28.10
C22;A05;X5;;2;3.54266;2.33;40.9;30.00;86.40;19.82;0.00;;30.00;29.70;28.10
C22;A06;X6;;2;3.54325;1.96;40.0;30.00;86.46;19.82;0.00;;30.00;29.70;28.10
C22;A07;X7;;2;3.54382;1.93;40.9;30.00;86.46;19.81;0.00;;30.00;29.70;28.20
C22;A08;X8;;2;3.54439;2.08;41.1;30.00;86.47;19.85;0.00;;30.00;29.80;28.20
C22;B08;X16;;2;3.54499;1.96;41.3;30.00;86.47;19.85;0.00;;30.00;29.80;28.20
C22;B07;X15;;2;3.54555;1.94;40.6;30.00;86.47;19.85;0.00;;30.00;29.90;28.10
C22;B06;X14;;2;3.54613;1.99;41.2;30.00;86.53;19.85;0.00;;30.00;29.90;28.20
C22;B05;X13;;2;3.54671;2.04;40.9;30.00;86.53;19.85;0.00;;30.00;29.90;28.10
C22;B04;X12;;2;3.54729;1.82;40.4;30.00;86.46;19.85;0.00;;30.00;29.90;28.10
C22;B03;X11;;2;3.54786;2.63;41.3;30.00;86.47;19.85;0.00;;30.00;29.90;28.10
C22;B02;X10;;2;3.54842;2.64;41.0;30.00;86.47;19.85;0.00;;30.00;29.90;28.10
C22;B01;X9;;2;3.54900;2.23;41.6;30.00;86.47;19.85;0.00;;30.00;29.90;28.10
C22;C01;X17;;2;3.54959;2.02;41.1;30.00;86.41;19.85;0.00;;30.00;29.90;28.10
C22;C02;X18;;2;3.55016;2.36;41.3;30.00;86.40;19.85;0.00;;30.00;29.90;28.10
C22;C03;X19;;2;3.55074;2.12;40.1;30.00;86.33;19.85;0.00;;30.00;29.90;28.10
C22;C04;X20;;2;3.55130;2.12;41.5;30.00;86.34;19.85;0.00;;30.00;29.80;28.10
C22;C05;X21;;2;3.55188;2.18;40.1;30.00;86.26;19.85;0.00;;30.00;29.90;28.10
C22;C06;X22;;2;3.55246;2.13;40.9;30.00;86.33;19.85;0.00;;30.00;29.80;28.10
C22;C07;X23;;2;3.55303;1.91;39.6;30.00;86.33;19.85;0.00;;30.00;29.80;28.10
C22;C08;X24;;2;3.55361;1.84;40.2;30.00;86.26;19.84;0.00;;30.00;29.80;28.10
C22;D08;X32;;2;3.55420;1.93;39.9;30.00;86.30;19.85;0.00;;30.00;29.80;28.10
C22;D07;X31;;2;3.55477;1.97;39.9;30.00;86.34;19.85;0.00;;30.00;29.80;28.10
C22;D06;X30;;2;3.55533;1.83;41.7;30.00;86.30;19.85;0.00;;30.00;29.80;28.10
C22;D05;X29;;2;3.55590;2.14;41.1;30.00;86.20;19.85;0.00;;30.00;29.70;28.10
C22;D04;X28;;2;3.55647;2.06;40.3;30.00;86.14;19.85;0.00;;30.00;29.70;28.10
C22;D03;X27;;2;3.55704;2.13;41.6;30.00;86.09;19.84;0.00;;30.00;29.70;28.10
C22;D02;X26;;2;3.55760;2.24;41.0;30.00;86.07;19.85;0.00;;30.00;29.70;28.10
C22;D01;X25;;2;3.55818;2.37;42.4;30.00;86.03;19.85;0.00;;30.00;29.70;28.10
C22;E01;X33;;2;3.55878;2.53;42.2;30.00;85.96;19.84;0.00;;30.00;29.70;28.10
C22;E02;X34;;2;3.55935;2.17;40.5;30.00;85.95;19.85;0.00;;30.00;29.70;28.10
C22;E03;X35;;2;3.55993;1.90;39.9;30.00;85.94;19.85;0.00;;30.00;29.70;28.10
C22;E04;X36;;2;3.56050;1.98;40.7;30.00;85.88;19.85;0.00;;30.00;29.70;28.10
C22;E05;X37;;2;3.56108;2.07;40.9;30.00;85.94;19.85;0.00;;30.00;29.70;28.10
C22;E06;X38;;2;3.56164;1.91;41.3;30.00;86.01;19.85;0.00;;30.00;29.70;28.10
C22;E07;X39;;2;3.56221;1.94;41.2;30.00;86.01;19.85;0.00;;30.00;29.70;28.10
C22;E08;X40;;2;3.56280;2.01;40.5;30.00;86.01;19.85;0.00;;30.00;29.80;28.10
C22;F08;X48;;2;3.56339;1.96;41.4;30.00;85.94;19.85;0.00;;30.00;29.80;28.10
C22;F07;X47;;2;3.56397;1.74;42.1;30.00;85.94;19.85;0.00;;30.00;29.80;28.10
C22;F06;X46;;2;3.56453;1.79;40.5;30.00;85.94;19.85;0.00;;30.00;29.80;28.10
C22;F05;X45;;2;3.56510;1.89;38.8;30.00;85.87;19.85;0.00;;30.00;29.80;28.10
C22;F04;X44;;2;3.56568;1.58;40.6;30.00;85.88;19.84;0.00;;30.00;29.80;28.10
C22;F03;X43;;2;3.56626;1.78;41.2;30.00;85.81;19.85;0.00;;30.00;29.90;28.10
C22;F02;X42;;2;3.56691;2.47;42.4;30.00;85.74;19.85;0.00;;30.00;29.90;28.10
C22;F01;X41;;2;3.56751;2.10;41.7;30.00;85.75;19.85;0.00;;30.00;29.90;28.10
R;;;;3;3.56924;0.00;0.0;30.00;85.75;19.85;0.00;referencing skipped, REFERENCE VALUE is 0.0 ;30.00;29.80;28.10
C22;A01;X1;;3;3.57072;122.27;33.8;30.00;85.75;19.85;0.00;;30.00;29.70;28.10
C22;A02;X2;;3;3.57129;94.53;34.2;30.00;85.75;19.85;0.00;;30.00;29.70;28.10
C22;A03;X3;;3;3.57187;94.97;34.2;30.00;85.75;19.85;0.00;;30.00;29.70;28.10
C22;A04;X4;;3;3.57245;103.57;34.3;30.00;85.68;19.85;0.00;;30.00;29.70;28.10
C22;A05;X5;;3;3.57302;93.00;34.4;30.00;85.68;19.85;0.00;;30.00;29.70;28.10
C22;A06;X6;;3;3.57359;86.85;34.1;30.00;85.68;19.85;0.00;;30.00;29.70;28.10
C22;A07;X7;;3;3.57417;114.21;33.9;30.00;85.69;19.85;0.00;;30.00;29.70;28.10
C22;A08;X8;;3;3.57475;92.39;33.9;30.00;85.68;19.85;0.00;;30.00;29.70;28.10
C22;B08;X16;;3;3.57534;116.32;33.6;30.00;85.62;19.85;0.00;;30.00;29.70;28.10
C22;B07;X15;;3;3.57592;109.39;34.2;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C22;B06;X14;;3;3.57650;114.62;34.5;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C22;B05;X13;;3;3.57706;116.92;34.4;30.00;85.55;19.85;0.00;;30.00;29.70;28.10
C22;B04;X12;;3;3.57763;107.50;34.4;30.00;85.49;19.85;0.00;;30.00;29.70;28.10
C22;B03;X11;;3;3.57821;111.35;34.5;30.00;85.48;19.85;0.00;;30.00;29.70;28.10
C22;B02;X10;;3;3.57878;106.46;34.4;30.00;85.42;19.85;0.00;;30.00;29.70;28.10
C22;B01;X9;;3;3.57936;117.24;34.3;30.00;85.43;19.85;0.00;;30.00;29.70;28.10
C22;C01;X17;;3;3.57995;118.07;34.3;30.00;85.50;19.84;0.00;;30.00;29.80;28.10
C22;C02;X18;;3;3.58052;112.15;34.2;30.00;85.50;19.85;0.00;;30.00;29.80;28.10
C22;C03;X19;;3;3.58110;105.66;34.4;30.00;85.47;19.85;0.00;;30.00;29.80;28.10
C22;C04;X20;;3;3.58166;112.46;34.5;30.00;85.44;19.85;0.00;;30.00;29.70;28.10
C22;C05;X21;;3;3.58222;104.99;34.4;30.00;85.47;19.85;0.00;;30.00;29.80;28.10
C22;C06;X22;;3;3.58280;99.89;34.5;30.00;85.38;19.85;0.00;;30.00;29.80;28.10
C22;C07;X23;;3;3.58338;105.93;34.2;30.00;85.27;19.85;0.00;;30.00;29.80;28.10
C22;C08;X24;;3;3.58396;126.33;33.6;30.00;85.30;19.85;0.00;;30.00;29.70;28.10
C22;D08;X32;;3;3.58455;122.83;33.8;30.00;85.30;19.85;0.00;;30.00;29.80;28.10
C22;D07;X31;;3;3.58512;123.40;34.2;30.00;85.36;19.82;0.00;;30.00;29.80;28.10
C22;D06;X30;;3;3.58570;107.43;34.2;30.00;85.29;19.82;0.00;;30.00;29.80;28.10
C22;D05;X29;;3;3.58628;108.06;34.4;30.00;85.29;19.81;0.00;;30.00;29.80;28.10
C22;D04;X28;;3;3.58685;105.76;34.4;30.00;85.23;19.85;0.00;;30.00;29.90;28.10
C22;D03;X27;;3;3.58742;110.81;34.5;30.00;85.23;19.85;0.00;;30.00;29.90;28.10
C22;D02;X26;;3;3.58800;111.37;34.4;30.00;85.22;19.85;0.00;;30.00;29.90;28.10
C22;D01;X25;;3;3.58857;115.62;34.2;30.00;85.22;19.85;0.00;;30.00;29.90;28.00
C22;E01;X33;;3;3.58916;116.35;34.1;30.00;85.23;19.85;0.00;;30.00;29.90;28.00
C22;E02;X34;;3;3.58973;98.31;34.6;30.00;85.22;19.84;0.00;;30.00;29.90;28.00
C22;E03;X35;;3;3.59030;106.48;34.3;30.00;85.22;19.85;0.00;;30.00;29.90;28.10
C22;E04;X36;;3;3.59087;97.97;34.5;30.00;85.23;19.85;0.00;;30.00;29.90;28.00
C22;E05;X37;;3;3.59143;110.29;34.2;30.00;85.17;19.85;0.00;;30.00;29.90;28.00
C22;E06;X38;;3;3.59202;109.05;34.3;30.00;85.16;19.85;0.00;;30.00;29.90;28.00
C22;E07;X39;;3;3.59261;117.82;34.0;30.00;85.15;19.82;0.00;;30.00;29.90;28.00
